t,x,y,z,vx,vy,vz,v_cmd_x,v_cmd_y,v_des_x,v_des_y,h,correction,goal_distance,cbf_enabled
13.071043491363525,3.4984238147735596,1.1203093528747559,-2.0065724849700928,0.32274895906448364,0.11846929043531418,0.012310432270169258,0.3301797280795418,0.11610920362021175,0.3301797280795418,0.11610920362021175,0.18101934527208208,0.0,2.6517426430805275,False
13.12118649482727,3.4984238147735596,1.1203093528747559,-2.0065724849700928,0.32274895906448364,0.11846929043531418,0.012310432270169258,0.3301797280795418,0.11610920362021175,0.3301797280795418,0.11610920362021175,0.18101934527208208,0.0,2.6517426430805275,False
13.171269416809082,3.5140328407287598,1.1262561082839966,-2.0067055225372314,0.32322749495506287,0.1192844808101654,0.013037135824561119,0.3301987523281804,0.11605509019820255,0.3301987523281804,0.11605509019820255,0.21018258279469215,0.0,2.6350448013812113,False
13.22141170501709,3.529573917388916,1.132304310798645,-2.006716251373291,0.3235868215560913,0.1202508732676506,0.013863812200725079,0.3302232478766704,0.1159853721888371,0.3302232478766704,0.1159853721888371,0.24006158623183715,0.0,2.618377520279259,False
13.271464824676514,3.5476536750793457,1.1394575834274292,-2.0065340995788574,0.32388654351234436,0.12128475308418274,0.014925087802112103,0.33025704762484087,0.11588909566531085,0.33025704762484087,0.11588909566531085,0.27578813225819054,0.0,2.5989489698861727,False
13.321635484695435,3.5631027221679688,1.1456506252288818,-2.006237745285034,0.324039101600647,0.1220860630273819,0.015637706965208054,0.3302897209236803,0.11579594229573573,0.3302897209236803,0.11579594229573573,0.3071000308003047,0.0,2.582320893474892,False
13.37158989906311,3.5631027221679688,1.1456506252288818,-2.006237745285034,0.324039101600647,0.1220860630273819,0.015637706965208054,0.3302897209236803,0.11579594229573573,0.3302897209236803,0.11579594229573573,0.3071000308003047,0.0,2.582320893474892,False
13.421877384185791,3.593376874923706,1.1577969789505005,-2.0053272247314453,0.3236195147037506,0.1231200098991394,0.016607744619250298,0.33035534966794766,0.1156085764369064,0.33035534966794766,0.1156085764369064,0.3700899601611294,0.0,2.5497334752512644,False
13.471858978271484,3.610581398010254,1.164514183998108,-2.004481792449951,0.3230355381965637,0.12321529537439346,0.016581961885094643,0.3303853612763033,0.11552278153821653,0.3303853612763033,0.11552278153821653,0.40640292832893543,0.0,2.5312759241684777,False
13.521976947784424,3.639604330062866,1.175337553024292,-2.0029468536376953,0.32182443141937256,0.12257958948612213,0.015689225867390633,0.33041479834800563,0.11543855955722401,0.33041479834800563,0.11543855955722401,0.4680120625842985,0.0,2.500307155153129,False
13.571982860565186,3.6539981365203857,1.1805040836334229,-2.0023014545440674,0.3211415708065033,0.12213274836540222,0.015001432970166206,0.3304208366187497,0.11542127502399843,0.3304208366187497,0.11542127502399843,0.49880345404732473,0.0,2.4850147485259155,False
13.622117519378662,3.6708037853240967,1.1863791942596436,-2.0016486644744873,0.3207608759403229,0.12134576588869095,0.014150775037705898,0.3304210410633414,0.1154206897510911,0.3304210410633414,0.1154206897510911,0.534973310977298,0.0,2.467211750538276,False
13.672133207321167,3.68525767326355,1.1912946701049805,-2.001025915145874,0.3204736113548279,0.12074221670627594,0.013406701385974884,0.33041510927170614,0.11543766960990884,0.33041510927170614,0.11543766960990884,0.5662610697871084,0.0,2.451945421453318,False
13.722236156463623,3.68525767326355,1.1912946701049805,-2.001025915145874,0.3204736113548279,0.12074221670627594,0.013406701385974884,0.33041510927170614,0.11543766960990884,0.33041510927170614,0.11543766960990884,0.5662610697871084,0.0,2.451945421453318,False
13.772319078445435,3.7144432067871094,1.2009809017181396,-2.000157117843628,0.32045677304267883,0.11994023621082306,0.011772618629038334,0.33039213114618515,0.11550341846318644,0.3303921311461852,0.11550341846318646,0.6302842220159643,0.0,2.4211983343833583,False
13.822385311126709,3.7144432067871094,1.2009809017181396,-2.000157117843628,0.32045677304267883,0.11994023621082306,0.011772618629038334,0.33039213114618515,0.11550341846318644,0.3303921311461852,0.11550341846318646,0.6302842220159643,0.0,2.4211983343833583,False
13.872436761856079,3.7316536903381348,1.2067327499389648,-1.9998078346252441,0.3207439184188843,0.11946359276771545,0.010904494673013687,0.3303801124527053,0.11553779163432962,0.3303801124527053,0.11553779163432962,0.6690210523606677,0.0,2.4030538717590164,False
13.92251443862915,3.7465732097625732,1.2118852138519287,-1.9997177124023438,0.3209554851055145,0.11918068677186966,0.010067799128592014,0.33037713981025507,0.11554629154929714,0.33037713981025507,0.11554629154929714,0.7035373290881264,0.0,2.3872698245286332,False
13.972602605819702,3.7616684436798096,1.2171419858932495,-1.9995770454406738,0.3214544951915741,0.11931423842906952,0.009105084463953972,0.3303760982877607,0.11554926949209092,0.33037609828776077,0.11554926949209093,0.7390734319217866,0.0,2.371285479707142,False
14.022747278213501,3.7769463062286377,1.2223232984542847,-1.9994583129882812,0.3221554756164551,0.11933177709579468,0.00810905359685421,0.33036858909088984,0.11557073739530596,0.33036858909088984,0.11557073739530596,0.7752198087064865,0.0,2.3551536632494963,False
14.072789907455444,3.794952630996704,1.2283225059509277,-1.9992938041687012,0.3229111135005951,0.11935741454362869,0.00708027184009552,0.330354586007372,0.11561075859926638,0.33035458600737205,0.11561075859926641,0.8182258641541491,0.0,2.336176374842065,False
14.122859716415405,3.810441493988037,1.2336254119873047,-1.99916410446167,0.3238195776939392,0.11939883232116699,0.006103490479290485,0.3303490552303743,0.11562656143118286,0.3303490552303743,0.11562656143118286,0.856147072278409,0.0,2.319805263465226,False
14.172904253005981,3.825899600982666,1.2390549182891846,-1.9989123344421387,0.3244730234146118,0.11958581954240799,0.005484011489897966,0.33034995369110093,0.11562399446605993,0.33034995369110093,0.11562399446605993,0.894867241439945,0.0,2.303421360148249,False
14.222971677780151,3.859323740005493,1.2507449388504028,-1.997971773147583,0.3257051706314087,0.11956650763750076,0.004189478233456612,0.33034954078993006,0.115625174161522,0.33034954078993006,0.115625174161522,0.9803001921969265,0.0,2.2680119040168982,False
